Project_name,SiteID,BASIN,LOCATION,RIVMILE,sys_sample_code,chemical_name,sample_date,cas_rn,fraction,result_value,result_unit
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-09052018-WS,Dissolved Oxygen,9/5/2018 15:52,7782-44-7,D,11.65,mg/l
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-09052018-WS,Percent Saturation,9/5/2018 15:52,PER_SAT,T,154,std unit
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-09052018-WS,PH,9/5/2018 15:52,PH,T,8.81,pH units
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-09052018-WS,Salinity,9/5/2018 15:52,SALI,T,0.68,ppm
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-09052018-WS,water temperature,9/5/2018 15:52,TEMP,T,30.2,deg c
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-10022018-WS,"ALKALINITY, TOTAL (AS CaCO3)",10/2/2018 8:15,ALK,T,117,mg/l
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-10022018-WS,Aluminum,10/2/2018 8:15,7429-90-5,D,12.5,ug/l
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-10022018-WS,Calcium,10/2/2018 8:15,7440-70-2,T,41000,ug/l
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-10022018-WS,"Carbon, Dissolved Organic (DOC)",10/2/2018 8:15,DOC,D,5.8,mg/l
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-10022018-WS,CHLORIDE (AS CL),10/2/2018 8:15,16887-00-6,T,129,mg/l
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-10022018-WS,Copper,10/2/2018 8:15,7440-50-8,D,2.9,ug/l
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-10022018-WS,Copper,10/2/2018 8:15,7440-50-8,T,3.3,ug/l
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-10022018-WS,HARDNESS (AS CACO3),10/2/2018 8:15,HARD,T,145,mg/l
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-10022018-WS,Iron,10/2/2018 8:15,7439-89-6,T,413,ug/l
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-10022018-WS,Magnesium,10/2/2018 8:15,7439-95-4,T,10400,ug/l
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-10022018-WS,Manganese,10/2/2018 8:15,7439-96-5,T,112,ug/l
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-10022018-WS,Nickel,10/2/2018 8:15,7440-02-0,D,1.4,ug/l
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-10022018-WS,Nitrate+Nitrite as Nitrogen,10/2/2018 8:15,NO3NO2N,T,1.39,mg/l
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-10022018-WS,Nitrogen,10/2/2018 8:15,KN,T,1.98,mg/l
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-10022018-WS,"NITROGEN, NITRATE (AS N)",10/2/2018 8:15,14797-55-8,T,1.39,mg/l
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-10022018-WS,"PHOSPHORUS, TOTAL (AS P)",10/2/2018 8:15,7723-14-0,T,0.0404,mg/l
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-10022018-WS,Sodium,10/2/2018 8:15,7440-23-5,T,78500,ug/l
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-10022018-WS,SULFATE (AS SO4),10/2/2018 8:15,14808-79-8,T,14.8,mg/l
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-10022018-WS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",10/2/2018 8:15,TDS,T,389,mg/l
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-10022018-WS,Conductivity,10/2/2018 8:25,COND,T,654,uS/cm
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-10022018-WS,Dissolved Oxygen,10/2/2018 8:25,7782-44-7,D,9.16,mg/l
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-10022018-WS,Percent Saturation,10/2/2018 8:25,PER_SAT,T,95,std unit
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-10022018-WS,PH,10/2/2018 8:25,PH,T,7.87,pH units
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-10022018-WS,Salinity,10/2/2018 8:25,SALI,T,0.32,ppm
Ramapo RAS 2018,15-RAMA-16.7,15,RAMA,16.7,15-RAMA-16.7-10022018-WS,water temperature,10/2/2018 8:25,TEMP,T,16.6,deg c
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,Conductivity,7/11/2018 7:58,COND,T,2675,uS/cm
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,Dissolved Oxygen,7/11/2018 7:58,7782-44-7,D,7.1,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,Percent Saturation,7/11/2018 7:58,PER_SAT,T,84,std unit
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,PH,7/11/2018 7:58,PH,T,7.8,pH units
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,Salinity,7/11/2018 7:58,SALI,T,1.38,ppm
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,water temperature,7/11/2018 7:58,TEMP,T,21.8,deg c
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,"ALKALINITY, TOTAL (AS CaCO3)",7/11/2018 8:00,ALK,T,98.4,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,Calcium,7/11/2018 8:00,7440-70-2,T,80600,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,"Carbon, Dissolved Organic (DOC)",7/11/2018 8:00,DOC,D,4.7,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,CHLORIDE (AS CL),7/11/2018 8:00,16887-00-6,T,740,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,Copper,7/11/2018 8:00,7440-50-8,D,7.4,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,Copper,7/11/2018 8:00,7440-50-8,T,8.2,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,HARDNESS (AS CACO3),7/11/2018 8:00,HARD,T,295,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,Magnesium,7/11/2018 8:00,7439-95-4,T,22800,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,Manganese,7/11/2018 8:00,7439-96-5,T,118,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,Nickel,7/11/2018 8:00,7440-02-0,D,3.9,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,Nitrogen,7/11/2018 8:00,KN,T,15.3,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,"Nitrogen, ammonia (As N)",7/11/2018 8:00,7664-41-7,T,0.0616,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,"NITROGEN, KJELDAHL, TOTAL",7/11/2018 8:00,KN,T,0.69,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,"NITROGEN, NITRATE (AS N)",7/11/2018 8:00,14797-55-8,T,14.6,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,"NITROGEN, NITRITE",7/11/2018 8:00,14797-65-0,T,0.036,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,"Orthophosphate as Phosphorus, Dissolved",7/11/2018 8:00,PDORTHO,D,0.0274,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,"PHOSPHORUS, TOTAL (AS P)",7/11/2018 8:00,7723-14-0,T,0.0524,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,Sodium,7/11/2018 8:00,7440-23-5,T,420000,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,SULFATE (AS SO4),7/11/2018 8:00,14808-79-8,T,40,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,Zinc,7/11/2018 8:00,7440-66-6,T,6.9,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07112018-WS,Zinc,7/11/2018 8:00,7440-66-6,D,5.9,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,Conductivity,7/23/2018 13:23,COND,T,790,uS/cm
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,Dissolved Oxygen,7/23/2018 13:23,7782-44-7,D,7.6,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,Percent Saturation,7/23/2018 13:23,PER_SAT,T,89,std unit
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,PH,7/23/2018 13:23,PH,T,7.57,pH units
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,Salinity,7/23/2018 13:23,SALI,T,0.38,ppm
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,water temperature,7/23/2018 13:23,TEMP,T,23.2,deg c
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,"ALKALINITY, TOTAL (AS CaCO3)",7/23/2018 14:00,ALK,T,75.6,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,Aluminum,7/23/2018 14:00,7429-90-5,D,39.6,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,Calcium,7/23/2018 14:00,7440-70-2,T,28700,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,"Carbon, Dissolved Organic (DOC)",7/23/2018 14:00,DOC,D,7.2,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,CHLORIDE (AS CL),7/23/2018 14:00,16887-00-6,T,96.8,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,Copper,7/23/2018 14:00,7440-50-8,T,5.3,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,Copper,7/23/2018 14:00,7440-50-8,D,3.1,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,HARDNESS (AS CACO3),7/23/2018 14:00,HARD,T,101,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,Iron,7/23/2018 14:00,7439-89-6,T,1860,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,Lead,7/23/2018 14:00,7439-92-1,T,2.4,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,Magnesium,7/23/2018 14:00,7439-95-4,T,7110,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,Manganese,7/23/2018 14:00,7439-96-5,T,221,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,Nitrogen,7/23/2018 14:00,KN,T,1.28,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,"Nitrogen, ammonia (As N)",7/23/2018 14:00,7664-41-7,T,0.0237,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,"NITROGEN, KJELDAHL, TOTAL",7/23/2018 14:00,KN,T,0.64,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,"NITROGEN, NITRATE (AS N)",7/23/2018 14:00,14797-55-8,T,0.646,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,"Orthophosphate as Phosphorus, Dissolved",7/23/2018 14:00,PDORTHO,D,0.0325,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,"PHOSPHORUS, TOTAL (AS P)",7/23/2018 14:00,7723-14-0,T,0.128,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,Sodium,7/23/2018 14:00,7440-23-5,T,63500,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,SULFATE (AS SO4),7/23/2018 14:00,14808-79-8,T,13.2,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",7/23/2018 14:00,TDS,T,264,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,TURBIDITY,7/23/2018 14:00,TURB,T,28.2,ntu
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-07232018-WS,Zinc,7/23/2018 14:00,7440-66-6,T,15.5,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08012018-WS,Conductivity,8/1/2018 9:13,COND,T,1083,uS/cm
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08012018-WS,Dissolved Oxygen,8/1/2018 9:13,7782-44-7,D,7.84,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08012018-WS,Percent Saturation,8/1/2018 9:13,PER_SAT,T,90,std unit
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08012018-WS,PH,8/1/2018 9:13,PH,T,7.7,pH units
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08012018-WS,Salinity,8/1/2018 9:13,SALI,T,0.54,ppm
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08012018-WS,water temperature,8/1/2018 9:13,TEMP,T,21.6,deg c
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08012018-WS,"ALKALINITY, TOTAL (AS CaCO3)",8/1/2018 9:30,ALK,T,114,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08012018-WS,Calcium,8/1/2018 9:30,7440-70-2,T,49000,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08012018-WS,"Carbon, Dissolved Organic (DOC)",8/1/2018 9:30,DOC,D,5.2,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08012018-WS,CHLORIDE (AS CL),8/1/2018 9:30,16887-00-6,T,268,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08012018-WS,Copper,8/1/2018 9:30,7440-50-8,D,3.7,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08012018-WS,Copper,8/1/2018 9:30,7440-50-8,T,4.3,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08012018-WS,HARDNESS (AS CACO3),8/1/2018 9:30,HARD,T,177,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08012018-WS,Iron,8/1/2018 9:30,7439-89-6,T,404,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08012018-WS,Magnesium,8/1/2018 9:30,7439-95-4,T,13300,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08012018-WS,Manganese,8/1/2018 9:30,7439-96-5,T,116,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08012018-WS,Nickel,8/1/2018 9:30,7440-02-0,D,1.5,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08012018-WS,Nitrogen,8/1/2018 9:30,KN,T,3.54,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08012018-WS,"Nitrogen, ammonia (As N)",8/1/2018 9:30,7664-41-7,T,0.0213,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08012018-WS,"NITROGEN, NITRATE (AS N)",8/1/2018 9:30,14797-55-8,T,2.85,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08012018-WS,"PHOSPHORUS, TOTAL (AS P)",8/1/2018 9:30,7723-14-0,T,0.0469,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08012018-WS,Potassium,8/1/2018 9:30,2023695,T,4600,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08012018-WS,Sodium,8/1/2018 9:30,7440-23-5,T,161000,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08012018-WS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",8/1/2018 9:30,TDS,T,620,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,Conductivity,8/22/2018 11:54,COND,T,542,uS/cm
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,Dissolved Oxygen,8/22/2018 11:54,7782-44-7,D,8.6,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,Percent Saturation,8/22/2018 11:54,PER_SAT,T,94,std unit
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,PH,8/22/2018 11:54,PH,T,7.25,pH units
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,Salinity,8/22/2018 11:54,SALI,T,0.26,ppm
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,water temperature,8/22/2018 11:54,TEMP,T,22,deg c
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,"ALKALINITY, TOTAL (AS CaCO3)",8/22/2018 12:00,ALK,T,91.2,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,Aluminum,8/22/2018 12:00,7429-90-5,D,88.1,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,Arsenic,8/22/2018 12:00,7440-38-2,T,1.5,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,Calcium,8/22/2018 12:00,7440-70-2,T,32000,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,"Carbon, Dissolved Organic (DOC)",8/22/2018 12:00,DOC,D,7.3,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,CHLORIDE (AS CL),8/22/2018 12:00,16887-00-6,T,109,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,Copper,8/22/2018 12:00,7440-50-8,T,5.2,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,Copper,8/22/2018 12:00,7440-50-8,D,3.4,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,HARDNESS (AS CACO3),8/22/2018 12:00,HARD,T,113,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,Iron,8/22/2018 12:00,7439-89-6,T,1600,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,Lead,8/22/2018 12:00,7439-92-1,T,2.4,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,Magnesium,8/22/2018 12:00,7439-95-4,T,7960,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,Manganese,8/22/2018 12:00,7439-96-5,T,218,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,Nickel,8/22/2018 12:00,7440-02-0,D,1.2,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,Nitrate+Nitrite as Nitrogen,8/22/2018 12:00,NO3NO2N,T,0.489,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,"NITROGEN, NITRATE (AS N)",8/22/2018 12:00,14797-55-8,T,0.489,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,"Orthophosphate as Phosphorus, Dissolved",8/22/2018 12:00,PDORTHO,D,0.0346,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,"PHOSPHORUS, TOTAL (AS P)",8/22/2018 12:00,7723-14-0,T,0.108,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,Sodium,8/22/2018 12:00,7440-23-5,T,72700,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,SULFATE (AS SO4),8/22/2018 12:00,14808-79-8,T,9.5,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",8/22/2018 12:00,TDS,T,318,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-08222018-WS,Zinc,8/22/2018 12:00,7440-66-6,T,10.7,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-09062018-WS,Conductivity,9/6/2018 8:34,COND,T,1428,uS/cm
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-09062018-WS,Dissolved Oxygen,9/6/2018 8:34,7782-44-7,D,6.62,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-09062018-WS,Percent Saturation,9/6/2018 8:34,PER_SAT,T,79,std unit
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-09062018-WS,PH,9/6/2018 8:34,PH,T,7.84,pH units
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-09062018-WS,Salinity,9/6/2018 8:34,SALI,T,0.72,ppm
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-09062018-WS,water temperature,9/6/2018 8:34,TEMP,T,23.5,deg c
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-09062018-WS,"ALKALINITY, TOTAL (AS CaCO3)",9/6/2018 8:45,ALK,T,108,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-09062018-WS,Arsenic,9/6/2018 8:45,7440-38-2,T,1.5,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-09062018-WS,Calcium,9/6/2018 8:45,7440-70-2,T,41400,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-09062018-WS,"Carbon, Dissolved Organic (DOC)",9/6/2018 8:45,DOC,D,4.8,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-09062018-WS,CHLORIDE (AS CL),9/6/2018 8:45,16887-00-6,T,384,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-09062018-WS,Copper,9/6/2018 8:45,7440-50-8,D,3.8,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-09062018-WS,Copper,9/6/2018 8:45,7440-50-8,T,4.3,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-09062018-WS,"Fluoride, undistilled",9/6/2018 8:45,16984-48-8,T,0.11,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-09062018-WS,HARDNESS (AS CACO3),9/6/2018 8:45,HARD,T,146,mg/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-09062018-WS,Iron,9/6/2018 8:45,7439-89-6,T,469,ug/l
Ramapo RAS 2018,15-RAMA-16.8,15,RAMA,16.8,15-RAMA-16.8-09062018-WS,Magnesium,9/6/2018 8:45,7439-95-4,T,10400,ug/l
