"Project_name","SiteID","BASIN","LOCATION","RIVMILE","SAMPLE_DATE","cas_rn","chemical_name","fraction","result_value","result_unit","Health..Water.Source.","Health.Fish.Consumption.","Aquatic.Chronic.","Aquatic..Acute.","Wildlife","Aesthetic.Water.Source.","Aesthetic.Food.Source.","Recreation","HWS","HFS","AC","AA","W","EWS","EFS","R"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-08-22","TDS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)","T",2890000,"ug/l","NS","NS","500000","NS","NS","NS","NS","NS","NS","NS","V","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-08-22","TEMP","water temperature","T",23.7,"deg c","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-08-22","7440-66-6","Zinc","D",9.6,"ug/l","NS","NS","173.910897520686","246.041384338158","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-08-22","7440-66-6","Zinc","T",11.3,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","ALK","ALKALINITY, TOTAL (AS CaCO3)","T",7200,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","7429-90-5","Aluminum","D",26.2,"ug/l","NS","NS","100","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","7440-70-2","Calcium","T",80900,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","DOC","Carbon, Dissolved Organic (DOC)","D",3000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","16887-00-6","CHLORIDE (AS CL)","T",2110000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","COND","Conductivity","T",6561,"uS/cm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","7440-50-8","Copper","D",39.9,"ug/l","NS","NS","22.3754444917795","36.8853863222586","NS","NS","NS","NS","NS","NS","V","V","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","7440-50-8","Copper","T",40,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","7782-44-7","Dissolved Oxygen","D",8040,"ug/l","NS","NS","4000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","16984-48-8","Fluoride, undistilled","T",100,"ug/l","NS","NS","5601.51677780826","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","HARD","HARDNESS (AS CACO3)","T",292000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","7439-89-6","Iron","T",132,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","7439-95-4","Magnesium","T",21800,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","7439-96-5","Manganese","T",543,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","7440-02-0","Nickel","D",10.2,"ug/l","NS","NS","128.757296231663","1159.25369891382","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","NO3NO2N","Nitrate+Nitrite as Nitrogen","T",34400,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","KN","Nitrogen","T",35800,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","7664-41-7","Nitrogen, ammonia (As N)","T",681,"ug/l","NS","NS","1250","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","KN","NITROGEN, KJELDAHL, TOTAL","T",1390,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","14797-55-8","NITROGEN, NITRATE (AS N)","T",34200,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","14797-65-0","NITROGEN, NITRITE","T",141,"ug/l","NS","NS","100","NS","NS","NS","NS","NS","NS","NS","V","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","PDORTHO","Orthophosphate as Phosphorus, Dissolved","D",5.6,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","PER_SAT","Percent Saturation","T",102,"std unit","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","PH","PH","T",6.89,"pH units","NS","NS","8.5-6.5","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","7723-14-0","PHOSPHORUS, TOTAL (AS P)","T",67.5,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","SALI","Salinity","T",3.58,"ppm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","7440-23-5","Sodium","T",1150000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","14808-79-8","SULFATE (AS SO4)","T",58800,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","TDS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)","T",3790000,"ug/l","NS","NS","500000","NS","NS","NS","NS","NS","NS","NS","V","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","TURB","TURBIDITY","T",1.23,"ntu","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","TEMP","water temperature","T",25.5,"deg c","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","7440-66-6","Zinc","D",36.3,"ug/l","NS","NS","205.457814767809","290.518683069035","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-09-06","7440-66-6","Zinc","T",37.5,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","ALK","ALKALINITY, TOTAL (AS CaCO3)","T",10400,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","7429-90-5","Aluminum","D",26.7,"ug/l","NS","NS","100","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","7440-70-2","Calcium","T",70900,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","DOC","Carbon, Dissolved Organic (DOC)","D",3900,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","16887-00-6","CHLORIDE (AS CL)","T",224000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","COND","Conductivity","T",1133,"uS/cm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","7440-50-8","Copper","D",4.3,"ug/l","NS","NS","20.1960609759629","32.9444037288092","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","7440-50-8","Copper","T",4.6,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","7782-44-7","Dissolved Oxygen","D",8200,"ug/l","NS","NS","4000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","16984-48-8","Fluoride, undistilled","T",100,"ug/l","NS","NS","5024.19261574001","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","HARD","HARDNESS (AS CACO3)","T",259000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","7439-95-4","Magnesium","T",20000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","7439-96-5","Manganese","T",137,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","7440-02-0","Nickel","D",4.4,"ug/l","NS","NS","116.334775601432","1047.40875177763","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","NO3NO2N","Nitrate+Nitrite as Nitrogen","T",33800,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","KN","Nitrogen","T",35100,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","14797-55-8","NITROGEN, NITRATE (AS N)","T",33600,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","14797-65-0","NITROGEN, NITRITE","T",248,"ug/l","NS","NS","100","NS","NS","NS","NS","NS","NS","NS","V","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","PER_SAT","Percent Saturation","T",94,"std unit","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","PH","PH","T",6.97,"pH units","NS","NS","8.5-6.5","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","7723-14-0","PHOSPHORUS, TOTAL (AS P)","T",69.1,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","SALI","Salinity","T",0.56,"ppm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","7440-23-5","Sodium","T",106000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","14808-79-8","SULFATE (AS SO4)","T",51200,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","TDS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)","T",664000,"ug/l","NS","NS","500000","NS","NS","NS","NS","NS","NS","NS","V","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","TEMP","water temperature","T",21.1,"deg c","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","7440-66-6","Zinc","D",18.2,"ug/l","NS","NS","185.546189758368","262.448483051885","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-KJSTP-001",15,"KJSTP","001","2018-10-02","7440-66-6","Zinc","T",20.5,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","ALK","ALKALINITY, TOTAL (AS CaCO3)","T",112000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","7440-70-2","Calcium","T",67300,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","DOC","Carbon, Dissolved Organic (DOC)","D",8200,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","16887-00-6","CHLORIDE (AS CL)","T",274000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","COND","Conductivity","T",1380,"uS/cm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","7440-50-8","Copper","D",16.9,"ug/l","NS","NS","19.7287144493625","32.1048173387046","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","7440-50-8","Copper","T",17.2,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","7782-44-7","Dissolved Oxygen","D",8400,"ug/l","NS","NS","4000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","16984-48-8","Fluoride, undistilled","T",130,"ug/l","NS","NS","4900.87567318133","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","HARD","HARDNESS (AS CACO3)","T",252000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","7439-95-4","Magnesium","T",20400,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","7439-96-5","Manganese","T",23.4,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","7440-02-0","Nickel","D",3.1,"ug/l","NS","NS","113.669202643637","1023.40952686778","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","KN","Nitrogen","T",19600,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","7664-41-7","Nitrogen, ammonia (As N)","T",75.3,"ug/l","NS","NS","1725","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","KN","NITROGEN, KJELDAHL, TOTAL","T",1230,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","14797-55-8","NITROGEN, NITRATE (AS N)","T",18300,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","14797-65-0","NITROGEN, NITRITE","T",47,"ug/l","NS","NS","100","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","PER_SAT","Percent Saturation","T",100,"std unit","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","PH","PH","T",7.59,"pH units","NS","NS","8.5-6.5","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","7723-14-0","PHOSPHORUS, TOTAL (AS P)","T",3190,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","SALI","Salinity","T",0.7,"ppm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","7440-23-5","Sodium","T",147000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","14808-79-8","SULFATE (AS SO4)","T",45400,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","TDS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)","T",745000,"ug/l","NS","NS","500000","NS","NS","NS","NS","NS","NS","NS","V","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","TEMP","water temperature","T",23.2,"deg c","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","7440-66-6","Zinc","D",37.8,"ug/l","NS","NS","181.274911017028","256.425880233566","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-07-10","7440-66-6","Zinc","T",40.4,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-08-01","ALK","ALKALINITY, TOTAL (AS CaCO3)","T",107000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-08-01","7440-70-2","Calcium","T",61600,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-08-01","DOC","Carbon, Dissolved Organic (DOC)","D",6800,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-08-01","16887-00-6","CHLORIDE (AS CL)","T",254000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-08-01","COND","Conductivity","T",1204,"uS/cm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-08-01","7440-50-8","Copper","D",13.7,"ug/l","NS","NS","17.4989310920194","28.1278837700022","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-08-01","7440-50-8","Copper","T",15,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-08-01","7782-44-7","Dissolved Oxygen","D",7850,"ug/l","NS","NS","4000","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-08-01","16984-48-8","Fluoride, undistilled","T",120,"ug/l","NS","NS","4315.05372207532","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-08-01","HARD","HARDNESS (AS CACO3)","T",219000,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-08-01","7439-95-4","Magnesium","T",15800,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-08-01","7439-96-5","Manganese","T",40.2,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-08-01","7440-02-0","Nickel","D",2.8,"ug/l","NS","NS","100.942411837931","908.825113023977","NS","NS","NS","NS","NS","NS","NV","NV","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-08-01","KN","Nitrogen","T",15800,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-08-01","7664-41-7","Nitrogen, ammonia (As N)","T",58.8,"ug/l","NS","NS","1800","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-08-01","14797-55-8","NITROGEN, NITRATE (AS N)","T",14600,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-08-01","14797-65-0","NITROGEN, NITRITE","T",31,"ug/l","NS","NS","100","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-08-01","PER_SAT","Percent Saturation","T",92,"std unit","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-08-01","PH","PH","T",7.42,"pH units","NS","NS","8.5-6.5","NS","NS","NS","NS","NS","NS","NS","NV","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-08-01","7723-14-0","PHOSPHORUS, TOTAL (AS P)","T",2400,"ug/l","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
"Ramapo RAS 2018","15-OCSDSTP-001",15,"OCSDSTP","001","2018-08-01","SALI","Salinity","T",0.61,"ppm","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS"
