Project_name,SiteID,BASIN,LOCATION,RIVMILE,SAMPLE_DATE,cas_rn,chemical_name,fraction,result_value,result_unit,Health..Water.Source.,Health.Fish.Consumption.,Aquatic.Chronic.,Aquatic..Acute.,Wildlife,Aesthetic.Water.Source.,Aesthetic.Food.Source.,Recreation,HWS,HFS,AC,AA,W,EWS,EFS,R
Ramapo RAS 2526,15-RAMA-11.8,15,RAMA,11.8,8/21/2018,7439-95-4,Magnesium,T,10500,ug/l,35000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2527,15-RAMA-11.8,15,RAMA,11.8,8/21/2018,7439-96-5,Manganese,T,67.6,ug/l,NS,NS,NS,NS,NS,300,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS
Ramapo RAS 2528,15-RAMA-11.8,15,RAMA,11.8,8/21/2018,7440-02-0,Nickel,D,1.3,ug/l,NS,NS,70.79989675,637.4399323,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 2529,15-RAMA-11.8,15,RAMA,11.8,8/21/2018,NO3NO2N,Nitrate+Nitrite as Nitrogen,T,3400,ug/l,10000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2530,15-RAMA-11.8,15,RAMA,11.8,8/21/2018,KN,Nitrogen,T,3980,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2531,15-RAMA-11.8,15,RAMA,11.8,8/21/2018,14797-55-8,"NITROGEN, NITRATE (AS N)",T,3400,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2532,15-RAMA-11.8,15,RAMA,11.8,8/21/2018,PDORTHO,"Orthophosphate as Phosphorus, Dissolved",D,430,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2533,15-RAMA-11.8,15,RAMA,11.8,8/21/2018,PER_SAT,Percent Saturation,T,114,std unit,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2534,15-RAMA-11.8,15,RAMA,11.8,8/21/2018,PH,PH,T,7.66,pH units,8.5-6.5,NS,8.5-6.5,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2535,15-RAMA-11.8,15,RAMA,11.8,8/21/2018,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",T,432,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2536,15-RAMA-11.8,15,RAMA,11.8,8/21/2018,SALI,Salinity,T,0.34,ppm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2537,15-RAMA-11.8,15,RAMA,11.8,8/21/2018,7440-23-5,Sodium,T,90000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2538,15-RAMA-11.8,15,RAMA,11.8,8/21/2018,14808-79-8,SULFATE (AS SO4),T,16500,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2539,15-RAMA-11.8,15,RAMA,11.8,8/21/2018,TDS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",T,394000,ug/l,NS,NS,500000,NS,NS,NS,NS,NS,NS,NS,V,NS,NS,NS,NS,NS
Ramapo RAS 2540,15-RAMA-11.8,15,RAMA,11.8,8/21/2018,TEMP,water temperature,T,20.3,deg c,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2541,15-RAMA-11.8,15,RAMA,11.8,8/21/2018,7440-66-6,Zinc,T,7.5,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2542,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,ALK,"ALKALINITY, TOTAL (AS CaCO3)",T,106000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2543,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,7440-70-2,Calcium,T,46000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2544,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,DOC,"Carbon, Dissolved Organic (DOC)",D,4700,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2545,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,16887-00-6,CHLORIDE (AS CL),T,189000,ug/l,250000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2546,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,COND,Conductivity,T,896,uS/cm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2547,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,7440-50-8,Copper,D,6.7,ug/l,NS,NS,13.80970451,21.66488831,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 2548,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,7440-50-8,Copper,T,6.8,ug/l,200,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2549,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,7782-44-7,Dissolved Oxygen,D,10350,ug/l,NS,NS,5000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2550,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,16984-48-8,"Fluoride, undistilled",T,130,ug/l,1500,NS,3356.150523,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2551,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,HARD,HARDNESS (AS CACO3),T,166000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2552,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,7439-89-6,Iron,T,114,ug/l,NS,NS,NS,NS,NS,300,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS
Ramapo RAS 2553,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,7439-95-4,Magnesium,T,12500,ug/l,35000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2554,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,7439-96-5,Manganese,T,32,ug/l,NS,NS,NS,NS,NS,300,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS
Ramapo RAS 2555,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,7440-02-0,Nickel,D,1.7,ug/l,NS,NS,79.84898474,718.9125092,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 2556,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,NO3NO2N,Nitrate+Nitrite as Nitrogen,T,6900,ug/l,10000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2557,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,KN,Nitrogen,T,7450,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2558,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,14797-55-8,"NITROGEN, NITRATE (AS N)",T,6890,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2559,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,14797-65-0,"NITROGEN, NITRITE",T,12,ug/l,1000,NS,100,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2560,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,PDORTHO,"Orthophosphate as Phosphorus, Dissolved",D,866,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2561,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,PER_SAT,Percent Saturation,T,122,std unit,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2562,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,PH,PH,T,7.99,pH units,8.5-6.5,NS,8.5-6.5,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2563,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",T,1000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2564,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,SALI,Salinity,T,0.44,ppm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2565,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,7440-23-5,Sodium,T,111000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2566,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,14808-79-8,SULFATE (AS SO4),T,22800,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2567,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,TDS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",T,505000,ug/l,NS,NS,500000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2568,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,TURB,TURBIDITY,T,2.06,ntu,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2569,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,TEMP,water temperature,T,23.2,deg c,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2570,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,7440-66-6,Zinc,D,13.6,ug/l,NS,NS,127.1273856,180.0332659,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 2571,15-RAMA-11.8,15,RAMA,11.8,9/5/2018,7440-66-6,Zinc,T,14.3,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2572,15-RAMA-11.8,15,RAMA,11.8,10/1/2018,ALK,"ALKALINITY, TOTAL (AS CaCO3)",T,72800,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2573,15-RAMA-11.8,15,RAMA,11.8,10/1/2018,7429-90-5,Aluminum,D,14.1,ug/l,NS,NS,100,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2574,15-RAMA-11.8,15,RAMA,11.8,10/1/2018,7440-70-2,Calcium,T,26900,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2575,15-RAMA-11.8,15,RAMA,11.8,10/1/2018,DOC,"Carbon, Dissolved Organic (DOC)",D,4900,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2576,15-RAMA-11.8,15,RAMA,11.8,10/1/2018,16887-00-6,CHLORIDE (AS CL),T,83800,ug/l,250000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2577,15-RAMA-11.8,15,RAMA,11.8,10/1/2018,COND,Conductivity,T,469.7,uS/cm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2578,15-RAMA-11.8,15,RAMA,11.8,10/1/2018,7440-50-8,Copper,D,2.8,ug/l,NS,NS,8.641040182,12.91933339,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 2579,15-RAMA-11.8,15,RAMA,11.8,10/1/2018,7440-50-8,Copper,T,3,ug/l,200,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2580,15-RAMA-11.8,15,RAMA,11.8,10/1/2018,7782-44-7,Dissolved Oxygen,D,8680,ug/l,NS,NS,5000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2581,15-RAMA-11.8,15,RAMA,11.8,10/1/2018,16984-48-8,"Fluoride, undistilled",T,100,ug/l,1500,NS,2040.388521,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2582,15-RAMA-11.8,15,RAMA,11.8,10/1/2018,HARD,HARDNESS (AS CACO3),T,95900,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2583,15-RAMA-11.8,15,RAMA,11.8,10/1/2018,7439-89-6,Iron,T,243,ug/l,NS,NS,NS,NS,NS,300,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS
Ramapo RAS 2584,15-RAMA-11.8,15,RAMA,11.8,10/1/2018,7439-95-4,Magnesium,T,6960,ug/l,35000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2585,15-RAMA-11.8,15,RAMA,11.8,10/1/2018,7439-96-5,Manganese,T,35.8,ug/l,NS,NS,NS,NS,NS,300,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS
Ramapo RAS 2586,15-RAMA-11.8,15,RAMA,11.8,10/1/2018,NO3NO2N,Nitrate+Nitrite as Nitrogen,T,2330,ug/l,10000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2587,15-RAMA-11.8,15,RAMA,11.8,10/1/2018,KN,Nitrogen,T,2820,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2588,15-RAMA-11.8,15,RAMA,11.8,10/1/2018,14797-55-8,"NITROGEN, NITRATE (AS N)",T,2330,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2589,15-RAMA-11.8,15,RAMA,11.8,10/1/2018,PDORTHO,"Orthophosphate as Phosphorus, Dissolved",D,211,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2590,15-RAMA-11.8,15,RAMA,11.8,10/1/2018,PER_SAT,Percent Saturation,T,89,std unit,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2591,15-RAMA-11.8,15,RAMA,11.8,10/1/2018,PH,PH,T,7.57,pH units,8.5-6.5,NS,8.5-6.5,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2592,15-RAMA-11.8,15,RAMA,11.8,10/1/2018,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",T,220,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2593,15-RAMA-11.8,15,RAMA,11.8,10/1/2018,SALI,Salinity,T,0.23,ppm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2594,15-RAMA-11.8,15,RAMA,11.8,10/1/2018,7440-23-5,Sodium,T,52000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2595,15-RAMA-11.8,15,RAMA,11.8,10/1/2018,14808-79-8,SULFATE (AS SO4),T,13100,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2596,15-RAMA-11.8,15,RAMA,11.8,10/1/2018,TDS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",T,261000,ug/l,NS,NS,500000,NS,NS,NS,NS,NS,NS,NS,V,NS,NS,NS,NS,NS
Ramapo RAS 2597,15-RAMA-11.8,15,RAMA,11.8,10/1/2018,TEMP,water temperature,T,16.3,deg c,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2598,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,ALK,"ALKALINITY, TOTAL (AS CaCO3)",T,114000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2599,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,7440-70-2,Calcium,T,60900,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2600,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,DOC,"Carbon, Dissolved Organic (DOC)",D,6800,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2601,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,16887-00-6,CHLORIDE (AS CL),T,267000,ug/l,250000,NS,NS,NS,NS,NS,NS,NS,V,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2602,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,COND,Conductivity,T,1250,uS/cm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2603,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,7440-50-8,Copper,D,8.6,ug/l,NS,NS,18.11162225,29.21573567,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 2604,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,7440-50-8,Copper,T,9.1,ug/l,200,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2605,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,7782-44-7,Dissolved Oxygen,D,9500,ug/l,NS,NS,5000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2606,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,16984-48-8,"Fluoride, undistilled",T,130,ug/l,1500,NS,4475.590065,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2607,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,HARD,HARDNESS (AS CACO3),T,228000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2608,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,7439-95-4,Magnesium,T,18400,ug/l,35000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2609,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,7439-96-5,Manganese,T,41.3,ug/l,NS,NS,NS,NS,NS,300,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS
Ramapo RAS 2610,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,7440-02-0,Nickel,D,2.5,ug/l,NS,NS,104.4409556,940.3239085,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 2611,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,KN,Nitrogen,T,14200,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2612,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,7664-41-7,"Nitrogen, ammonia (As N)",T,63.2,ug/l,2000,NS,31.16,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2613,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,KN,"NITROGEN, KJELDAHL, TOTAL",T,960,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2614,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,14797-55-8,"NITROGEN, NITRATE (AS N)",T,13100,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2615,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,14797-65-0,"NITROGEN, NITRITE",T,54,ug/l,1000,NS,100,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2616,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,PER_SAT,Percent Saturation,T,111,std unit,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2617,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,PH,PH,T,7.77,pH units,8.5-6.5,NS,8.5-6.5,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2618,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",T,2020,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2619,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,SALI,Salinity,T,0.62,ppm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2620,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,7440-23-5,Sodium,T,141000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2621,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,14808-79-8,SULFATE (AS SO4),T,38700,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2622,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,TDS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",T,674000,ug/l,NS,NS,500000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2623,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,TEMP,water temperature,T,22.1,deg c,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2624,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,7440-66-6,Zinc,D,22.1,ug/l,NS,NS,166.4914213,235.5772635,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 2625,15-RAMA-13.3,15,RAMA,13.3,7/10/2018,7440-66-6,Zinc,T,28.9,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2626,15-RAMA-13.3,15,RAMA,13.3,7/31/2018,ALK,"ALKALINITY, TOTAL (AS CaCO3)",T,116000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2627,15-RAMA-13.3,15,RAMA,13.3,7/31/2018,7440-70-2,Calcium,T,47200,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2628,15-RAMA-13.3,15,RAMA,13.3,7/31/2018,DOC,"Carbon, Dissolved Organic (DOC)",D,5600,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2629,15-RAMA-13.3,15,RAMA,13.3,7/31/2018,16887-00-6,CHLORIDE (AS CL),T,197000,ug/l,250000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2630,15-RAMA-13.3,15,RAMA,13.3,7/31/2018,COND,Conductivity,T,919,uS/cm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2631,15-RAMA-13.3,15,RAMA,13.3,7/31/2018,7440-50-8,Copper,D,3.9,ug/l,NS,NS,14.23511837,22.40193416,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 2632,15-RAMA-13.3,15,RAMA,13.3,7/31/2018,7440-50-8,Copper,T,4.8,ug/l,200,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2633,15-RAMA-13.3,15,RAMA,13.3,7/31/2018,7782-44-7,Dissolved Oxygen,D,7160,ug/l,NS,NS,5000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2634,15-RAMA-13.3,15,RAMA,13.3,7/31/2018,16984-48-8,"Fluoride, undistilled",T,120,ug/l,1500,NS,3465.993119,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2635,15-RAMA-13.3,15,RAMA,13.3,7/31/2018,HARD,HARDNESS (AS CACO3),T,172000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2636,15-RAMA-13.3,15,RAMA,13.3,7/31/2018,7439-89-6,Iron,T,429,ug/l,NS,NS,NS,NS,NS,300,NS,NS,NS,NS,NS,NS,NS,V,NS,NS
Ramapo RAS 2637,15-RAMA-13.3,15,RAMA,13.3,7/31/2018,7439-95-4,Magnesium,T,13100,ug/l,35000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2638,15-RAMA-13.3,15,RAMA,13.3,7/31/2018,7439-96-5,Manganese,T,172,ug/l,NS,NS,NS,NS,NS,300,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS
Ramapo RAS 2639,15-RAMA-13.3,15,RAMA,13.3,7/31/2018,7440-02-0,Nickel,D,1.3,ug/l,NS,NS,82.28392926,740.8352936,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 2640,15-RAMA-13.3,15,RAMA,13.3,7/31/2018,KN,Nitrogen,T,4360,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2641,15-RAMA-13.3,15,RAMA,13.3,7/31/2018,7664-41-7,"Nitrogen, ammonia (As N)",T,62.4,ug/l,2000,NS,13.4,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2642,15-RAMA-13.3,15,RAMA,13.3,7/31/2018,14797-55-8,"NITROGEN, NITRATE (AS N)",T,3590,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2643,15-RAMA-13.3,15,RAMA,13.3,7/31/2018,14797-65-0,"NITROGEN, NITRITE",T,40,ug/l,1000,NS,100,NS,NS,NS,NS,NS,NV,NS,NV,NS,NS,NS,NS,NS
